method,budget_bpw,layer,expert_id,expert_stratum,invocations,mean,median
rrq_generalized_heterogeneous,2.0,20,44,median,3,0.6111918091773987,0.59885573387146
rrq_generalized_heterogeneous,2.0,20,45,median,1,0.6108517646789551,0.6108517646789551
rrq_generalized_heterogeneous,2.0,20,72,hot,4,0.6504427939653397,0.6741988956928253
rrq_generalized_heterogeneous,2.0,20,142,median,3,0.6916055083274841,0.6751342415809631
rrq_generalized_heterogeneous,2.0,20,148,hot,4,0.6793477982282639,0.6865305304527283
rrq_generalized_heterogeneous,2.0,20,232,hot,4,0.7330742925405502,0.7413242757320404
rrq_generalized_heterogeneous,2.0,20,240,hot,4,0.6352809071540833,0.6351986527442932
rrq_generalized_heterogeneous,2.0,39,22,hot,4,0.5761519074440002,0.5821329951286316
rrq_generalized_heterogeneous,2.0,39,37,median,4,0.749537855386734,0.7411412000656128
rrq_generalized_heterogeneous,2.0,39,43,cold,2,0.6424181759357452,0.6424181759357452
rrq_generalized_heterogeneous,2.0,39,55,median,4,0.6303179562091827,0.6567183136940002
rrq_generalized_heterogeneous,2.0,39,70,hot,4,0.7157518714666367,0.6904521882534027
rrq_generalized_heterogeneous,2.0,39,147,median,4,0.7420739233493805,0.7453817427158356
rrq_generalized_heterogeneous,2.0,39,189,hot,4,0.6774441301822662,0.7004545032978058
rrq_generalized_heterogeneous,2.0,39,193,median,4,0.727432444691658,0.7276086211204529
rrq_generalized_heterogeneous,2.0,39,235,hot,4,0.5919148176908493,0.6121044754981995
rrq_generalized_heterogeneous,2.25,0,1,median,4,0.602381631731987,0.6315743923187256
rrq_generalized_heterogeneous,2.25,0,8,cold,1,0.655193567276001,0.655193567276001
rrq_generalized_heterogeneous,2.25,0,17,cold,4,0.6482696086168289,0.6623418629169464
rrq_generalized_heterogeneous,2.25,0,22,median,4,0.7107962816953659,0.7084734737873077
rrq_generalized_heterogeneous,2.25,0,114,median,1,0.8545145988464355,0.8545145988464355
rrq_generalized_heterogeneous,2.25,0,158,median,4,0.715083435177803,0.7017777264118195
rrq_generalized_heterogeneous,2.25,0,164,cold,3,0.6876590450604757,0.7014861106872559
rrq_generalized_heterogeneous,2.25,0,181,hot,4,0.7265104651451111,0.7180240154266357
rrq_generalized_heterogeneous,2.25,0,206,hot,4,0.6622525453567505,0.6720770001411438
rrq_generalized_heterogeneous,2.25,0,238,hot,4,0.7715763002634048,0.7423489689826965
rrq_generalized_heterogeneous,2.25,0,248,cold,4,0.5919837057590485,0.5983332991600037
rrq_generalized_heterogeneous,2.25,0,252,hot,4,0.8863912224769592,0.8934362530708313
rrq_generalized_heterogeneous,2.25,4,28,hot,4,0.6361216306686401,0.6247543692588806
rrq_generalized_heterogeneous,2.25,4,36,median,4,0.6372313648462296,0.6324099600315094
rrq_generalized_heterogeneous,2.25,4,82,median,4,0.6820745468139648,0.6767520010471344
rrq_generalized_heterogeneous,2.25,4,111,cold,1,0.5616525411605835,0.5616525411605835
rrq_generalized_heterogeneous,2.25,4,129,hot,4,0.6244148463010788,0.60518479347229
rrq_generalized_heterogeneous,2.25,4,134,hot,4,0.6586049795150757,0.6516933143138885
rrq_generalized_heterogeneous,2.25,4,143,cold,1,0.5530834197998047,0.5530834197998047
rrq_generalized_heterogeneous,2.25,4,154,hot,4,0.673362985253334,0.6624743044376373
rrq_generalized_heterogeneous,2.25,4,190,median,4,0.7086932361125946,0.7275942265987396
rrq_generalized_heterogeneous,2.25,4,193,median,4,0.6217002123594284,0.6006003022193909
rrq_generalized_heterogeneous,2.25,20,30,cold,1,0.5829806923866272,0.5829806923866272
rrq_generalized_heterogeneous,2.25,20,44,median,3,0.6111918091773987,0.59885573387146
rrq_generalized_heterogeneous,2.25,20,45,median,1,0.6108517646789551,0.6108517646789551
rrq_generalized_heterogeneous,2.25,20,72,hot,4,0.6504427939653397,0.6741988956928253
rrq_generalized_heterogeneous,2.25,20,142,median,3,0.6916055083274841,0.6751342415809631
rrq_generalized_heterogeneous,2.25,20,148,hot,4,0.6793477982282639,0.6865305304527283
rrq_generalized_heterogeneous,2.25,20,232,hot,4,0.7330742925405502,0.7413242757320404
rrq_generalized_heterogeneous,2.25,20,240,hot,4,0.6352809071540833,0.6351986527442932
rrq_generalized_heterogeneous,2.25,39,22,hot,4,0.5761519074440002,0.5821329951286316
rrq_generalized_heterogeneous,2.25,39,37,median,4,0.749537855386734,0.7411412000656128
rrq_generalized_heterogeneous,2.25,39,43,cold,2,0.6424181759357452,0.6424181759357452
rrq_generalized_heterogeneous,2.25,39,55,median,4,0.6303179562091827,0.6567183136940002
rrq_generalized_heterogeneous,2.25,39,70,hot,4,0.7157518714666367,0.6904521882534027
rrq_generalized_heterogeneous,2.25,39,147,median,4,0.7420739233493805,0.7453817427158356
rrq_generalized_heterogeneous,2.25,39,189,hot,4,0.6774441301822662,0.7004545032978058
rrq_generalized_heterogeneous,2.25,39,193,median,4,0.727432444691658,0.7276086211204529
rrq_generalized_heterogeneous,2.25,39,235,hot,4,0.5919148176908493,0.6121044754981995
rrq_generalized_heterogeneous,3.0,0,1,median,4,0.7844895571470261,0.7987704575061798
rrq_generalized_heterogeneous,3.0,0,8,cold,1,0.8218052983283997,0.8218052983283997
rrq_generalized_heterogeneous,3.0,0,17,cold,4,0.834116667509079,0.8329058587551117
rrq_generalized_heterogeneous,3.0,0,22,median,4,0.8435545414686203,0.8619154691696167
rrq_generalized_heterogeneous,3.0,0,114,median,1,0.9220569729804993,0.9220569729804993
rrq_generalized_heterogeneous,3.0,0,158,median,4,0.885318860411644,0.8911387324333191
rrq_generalized_heterogeneous,3.0,0,164,cold,3,0.8111675977706909,0.823935329914093
rrq_generalized_heterogeneous,3.0,0,181,hot,4,0.8908120542764664,0.879974752664566
rrq_generalized_heterogeneous,3.0,0,206,hot,4,0.862071692943573,0.8754071593284607
rrq_generalized_heterogeneous,3.0,0,238,hot,4,0.9003991484642029,0.9136254191398621
rrq_generalized_heterogeneous,3.0,0,248,cold,4,0.7612530142068863,0.8149972259998322
rrq_generalized_heterogeneous,3.0,0,252,hot,4,0.9502770006656647,0.953830361366272
rrq_generalized_heterogeneous,3.0,4,28,hot,4,0.7980183362960815,0.798509806394577
rrq_generalized_heterogeneous,3.0,4,36,median,4,0.8209961354732513,0.8168747425079346
rrq_generalized_heterogeneous,3.0,4,82,median,4,0.856898844242096,0.8713265657424927
rrq_generalized_heterogeneous,3.0,4,111,cold,1,0.8344103693962097,0.8344103693962097
rrq_generalized_heterogeneous,3.0,4,129,hot,4,0.8763410598039627,0.8757378458976746
rrq_generalized_heterogeneous,3.0,4,134,hot,4,0.8594789057970047,0.8618975281715393
rrq_generalized_heterogeneous,3.0,4,143,cold,1,0.7956151366233826,0.7956151366233826
rrq_generalized_heterogeneous,3.0,4,154,hot,4,0.8047934621572495,0.7906899750232697
rrq_generalized_heterogeneous,3.0,4,190,median,4,0.8880517035722733,0.8929813802242279
rrq_generalized_heterogeneous,3.0,4,193,median,4,0.8467828184366226,0.8577380776405334
rrq_generalized_heterogeneous,3.0,20,30,cold,1,0.8453255891799927,0.8453255891799927
rrq_generalized_heterogeneous,3.0,20,44,median,3,0.8112391432126363,0.8322359323501587
rrq_generalized_heterogeneous,3.0,20,45,median,1,0.8781760931015015,0.8781760931015015
rrq_generalized_heterogeneous,3.0,20,72,hot,4,0.8402783870697021,0.8330264091491699
rrq_generalized_heterogeneous,3.0,20,142,median,3,0.8220491607983907,0.8587417006492615
rrq_generalized_heterogeneous,3.0,20,148,hot,4,0.8526008576154709,0.8610345423221588
rrq_generalized_heterogeneous,3.0,20,232,hot,4,0.8979225307703018,0.9035672247409821
rrq_generalized_heterogeneous,3.0,20,240,hot,4,0.8029904514551163,0.8368752002716064
rrq_generalized_heterogeneous,3.0,39,22,hot,4,0.7213861793279648,0.7219924032688141
rrq_generalized_heterogeneous,3.0,39,37,median,4,0.9027628153562546,0.9040053486824036
rrq_generalized_heterogeneous,3.0,39,43,cold,2,0.7795839309692383,0.7795839309692383
rrq_generalized_heterogeneous,3.0,39,55,median,4,0.8528296202421188,0.8749044835567474
rrq_generalized_heterogeneous,3.0,39,70,hot,4,0.8347664475440979,0.823482871055603
rrq_generalized_heterogeneous,3.0,39,147,median,4,0.8544527292251587,0.8423629105091095
rrq_generalized_heterogeneous,3.0,39,189,hot,4,0.8453984558582306,0.8479291796684265
rrq_generalized_heterogeneous,3.0,39,193,median,4,0.8851259052753448,0.8866981267929077
rrq_generalized_heterogeneous,3.0,39,235,hot,4,0.7674303948879242,0.8178843557834625
rrq_generalized_heterogeneous,4.0,0,1,median,4,0.9376857727766037,0.9369224905967712
rrq_generalized_heterogeneous,4.0,0,8,cold,1,0.9490194320678711,0.9490194320678711
rrq_generalized_heterogeneous,4.0,0,17,cold,4,0.9460184872150421,0.9437945485115051
rrq_generalized_heterogeneous,4.0,0,22,median,4,0.9602276235818863,0.9535433351993561
rrq_generalized_heterogeneous,4.0,0,114,median,1,0.9708606004714966,0.9708606004714966
rrq_generalized_heterogeneous,4.0,0,158,median,4,0.956721231341362,0.9615697264671326
rrq_generalized_heterogeneous,4.0,0,164,cold,3,0.9451109369595846,0.9499756693840027
rrq_generalized_heterogeneous,4.0,0,181,hot,4,0.9626421332359314,0.9630194306373596
rrq_generalized_heterogeneous,4.0,0,206,hot,4,0.9771742969751358,0.9755212962627411
rrq_generalized_heterogeneous,4.0,0,238,hot,4,0.9699050933122635,0.9662068486213684
rrq_generalized_heterogeneous,4.0,0,248,cold,4,0.9304988235235214,0.9489787518978119
rrq_generalized_heterogeneous,4.0,0,252,hot,4,0.9884711802005768,0.9882360994815826
rrq_generalized_heterogeneous,4.0,4,28,hot,4,0.9280706942081451,0.9248323142528534
rrq_generalized_heterogeneous,4.0,4,36,median,4,0.9454326778650284,0.9486616551876068
rrq_generalized_heterogeneous,4.0,4,82,median,4,0.945758581161499,0.9441205263137817
rrq_generalized_heterogeneous,4.0,4,111,cold,1,0.9346153736114502,0.9346153736114502
rrq_generalized_heterogeneous,4.0,4,129,hot,4,0.9538361579179764,0.9567433595657349
rrq_generalized_heterogeneous,4.0,4,134,hot,4,0.938108891248703,0.938106119632721
rrq_generalized_heterogeneous,4.0,4,143,cold,1,0.9370781183242798,0.9370781183242798
rrq_generalized_heterogeneous,4.0,4,154,hot,4,0.9486781805753708,0.9569401144981384
rrq_generalized_heterogeneous,4.0,4,190,median,4,0.9697096645832062,0.9674073159694672
rrq_generalized_heterogeneous,4.0,4,193,median,4,0.9531806409358978,0.9562810957431793
rrq_generalized_heterogeneous,4.0,20,30,cold,1,0.9058499336242676,0.9058499336242676
rrq_generalized_heterogeneous,4.0,20,44,median,3,0.948302427927653,0.9407160878181458
rrq_generalized_heterogeneous,4.0,20,45,median,1,0.9541759490966797,0.9541759490966797
rrq_generalized_heterogeneous,4.0,20,72,hot,4,0.9498867839574814,0.9546516835689545
rrq_generalized_heterogeneous,4.0,20,142,median,3,0.9525222579638163,0.9408922791481018
rrq_generalized_heterogeneous,4.0,20,148,hot,4,0.9503576457500458,0.949893981218338
rrq_generalized_heterogeneous,4.0,20,232,hot,4,0.9587851762771606,0.9588773846626282
rrq_generalized_heterogeneous,4.0,20,240,hot,4,0.940735250711441,0.9496550858020782
rrq_generalized_heterogeneous,4.0,39,22,hot,4,0.9203056991100311,0.9223833084106445
rrq_generalized_heterogeneous,4.0,39,37,median,4,0.960111528635025,0.9599627554416656
rrq_generalized_heterogeneous,4.0,39,43,cold,2,0.9167015552520752,0.9167015552520752
rrq_generalized_heterogeneous,4.0,39,55,median,4,0.9334972947835922,0.9466221332550049
rrq_generalized_heterogeneous,4.0,39,70,hot,4,0.9659664332866669,0.9659394323825836
rrq_generalized_heterogeneous,4.0,39,147,median,4,0.949457973241806,0.9633202254772186
rrq_generalized_heterogeneous,4.0,39,189,hot,4,0.9459171891212463,0.9460199177265167
rrq_generalized_heterogeneous,4.0,39,193,median,4,0.958898276090622,0.9603005349636078
rrq_generalized_heterogeneous,4.0,39,235,hot,4,0.9296713918447495,0.9376923739910126
rrq_raw_heterogeneous,0.75,0,1,median,4,0.24046845734119415,0.2182255983352661
rrq_raw_heterogeneous,0.75,0,8,cold,1,5.960464477539063e-08,5.960464477539063e-08
rrq_raw_heterogeneous,0.75,0,17,cold,4,0.1400679349899292,0.14668899774551392
rrq_raw_heterogeneous,0.75,0,22,median,4,0.2963569462299347,0.2972135841846466
rrq_raw_heterogeneous,0.75,0,114,median,1,0.0,0.0
rrq_raw_heterogeneous,0.75,0,158,median,4,0.28209780156612396,0.27464738488197327
rrq_raw_heterogeneous,0.75,0,164,cold,3,0.2316086490948995,0.29224127531051636
rrq_raw_heterogeneous,0.75,0,181,hot,4,0.2502768039703369,0.23835143446922302
rrq_raw_heterogeneous,0.75,0,206,hot,4,0.21629822254180908,0.17678889632225037
rrq_raw_heterogeneous,0.75,0,238,hot,4,0.22227469086647034,0.21054044365882874
rrq_raw_heterogeneous,0.75,0,248,cold,4,0.19482745230197906,0.18457543849945068
rrq_raw_heterogeneous,0.75,0,252,hot,4,0.13201133906841278,0.1396237313747406
rrq_raw_heterogeneous,0.75,4,28,hot,4,0.3015577048063278,0.2732950747013092
rrq_raw_heterogeneous,0.75,4,36,median,4,0.1084144115447998,0.06213414669036865
rrq_raw_heterogeneous,0.75,4,82,median,4,0.44544635713100433,0.5083269774913788
rrq_raw_heterogeneous,0.75,4,111,cold,1,0.0,0.0
rrq_raw_heterogeneous,0.75,4,129,hot,4,0.39316824078559875,0.42731374502182007
rrq_raw_heterogeneous,0.75,4,134,hot,4,0.21720881760120392,0.20855286717414856
rrq_raw_heterogeneous,0.75,4,143,cold,1,5.960464477539063e-08,5.960464477539063e-08
rrq_raw_heterogeneous,0.75,4,154,hot,4,0.2917011231184006,0.30309998989105225
rrq_raw_heterogeneous,0.75,4,190,median,4,0.2468145191669464,0.3169959783554077
rrq_raw_heterogeneous,0.75,4,193,median,4,0.3178030401468277,0.3137114644050598
rrq_raw_heterogeneous,0.75,20,30,cold,1,0.3756129741668701,0.3756129741668701
rrq_raw_heterogeneous,0.75,20,44,median,3,0.36912737290064496,0.4404029846191406
rrq_raw_heterogeneous,0.75,20,45,median,1,0.2404996156692505,0.2404996156692505
rrq_raw_heterogeneous,0.75,20,72,hot,4,0.3540358692407608,0.3811723589897156
rrq_raw_heterogeneous,0.75,20,142,median,3,0.366129736105601,0.3321939706802368
rrq_raw_heterogeneous,0.75,20,148,hot,4,0.1854836791753769,0.16091376543045044
rrq_raw_heterogeneous,0.75,20,232,hot,4,0.47592101991176605,0.4868455231189728
rrq_raw_heterogeneous,0.75,20,240,hot,4,0.1760341227054596,0.18907764554023743
rrq_raw_heterogeneous,0.75,39,22,hot,4,0.3228388726711273,0.3319372236728668
rrq_raw_heterogeneous,0.75,39,37,median,4,0.32823461294174194,0.31602391600608826
rrq_raw_heterogeneous,0.75,39,43,cold,2,0.09190574288368225,0.09190574288368225
rrq_raw_heterogeneous,0.75,39,55,median,4,0.12012356519699097,0.09582394361495972
rrq_raw_heterogeneous,0.75,39,70,hot,4,0.1448589265346527,0.14558252692222595
rrq_raw_heterogeneous,0.75,39,147,median,4,0.10417577624320984,0.07225966453552246
rrq_raw_heterogeneous,0.75,39,189,hot,4,0.26305538415908813,0.2570739984512329
rrq_raw_heterogeneous,0.75,39,193,median,4,0.1939801424741745,0.15524673461914062
rrq_raw_heterogeneous,0.75,39,235,hot,4,0.370289608836174,0.44808173179626465
rrq_raw_heterogeneous,1.0,0,1,median,4,0.3836408704519272,0.38260117173194885
rrq_raw_heterogeneous,1.0,0,8,cold,1,0.4304371476173401,0.4304371476173401
rrq_raw_heterogeneous,1.0,0,17,cold,4,0.4302065521478653,0.44272467494010925
rrq_raw_heterogeneous,1.0,0,22,median,4,0.4531313627958298,0.4425339698791504
rrq_raw_heterogeneous,1.0,0,114,median,1,0.6799662113189697,0.6799662113189697
rrq_raw_heterogeneous,1.0,0,158,median,4,0.42275647819042206,0.37529000639915466
rrq_raw_heterogeneous,1.0,0,164,cold,3,0.451465904712677,0.46061986684799194
rrq_raw_heterogeneous,1.0,0,181,hot,4,0.3735562860965729,0.3499755859375
rrq_raw_heterogeneous,1.0,0,206,hot,4,0.41513480246067047,0.41386088728904724
rrq_raw_heterogeneous,1.0,0,238,hot,4,0.481449231505394,0.4280526041984558
rrq_raw_heterogeneous,1.0,0,248,cold,4,0.353474885225296,0.3573826849460602
rrq_raw_heterogeneous,1.0,0,252,hot,4,0.7541615962982178,0.7679321765899658
rrq_raw_heterogeneous,1.0,4,28,hot,4,0.4164607375860214,0.3860856592655182
rrq_raw_heterogeneous,1.0,4,36,median,4,0.3451509475708008,0.3356427550315857
rrq_raw_heterogeneous,1.0,4,82,median,4,0.4957423657178879,0.5083269774913788
rrq_raw_heterogeneous,1.0,4,111,cold,1,0.3798999786376953,0.3798999786376953
rrq_raw_heterogeneous,1.0,4,129,hot,4,0.4678889811038971,0.4789958894252777
rrq_raw_heterogeneous,1.0,4,134,hot,4,0.4050918072462082,0.3985351026058197
rrq_raw_heterogeneous,1.0,4,143,cold,1,0.36438101530075073,0.36438101530075073
rrq_raw_heterogeneous,1.0,4,154,hot,4,0.4090595096349716,0.4134804308414459
rrq_raw_heterogeneous,1.0,4,190,median,4,0.44170038402080536,0.4310140609741211
rrq_raw_heterogeneous,1.0,4,193,median,4,0.4084184467792511,0.41548362374305725
rrq_raw_heterogeneous,1.0,20,30,cold,1,0.3756129741668701,0.3756129741668701
rrq_raw_heterogeneous,1.0,20,44,median,3,0.41118669509887695,0.4404029846191406
rrq_raw_heterogeneous,1.0,20,45,median,1,0.3931524157524109,0.3931524157524109
rrq_raw_heterogeneous,1.0,20,72,hot,4,0.3969500958919525,0.38842225074768066
rrq_raw_heterogeneous,1.0,20,142,median,3,0.5345977743466696,0.5422081351280212
rrq_raw_heterogeneous,1.0,20,148,hot,4,0.42818014323711395,0.4273911118507385
rrq_raw_heterogeneous,1.0,20,232,hot,4,0.47592101991176605,0.4868455231189728
rrq_raw_heterogeneous,1.0,20,240,hot,4,0.34174202382564545,0.29459574818611145
rrq_raw_heterogeneous,1.0,39,22,hot,4,0.42631277441978455,0.43584904074668884
rrq_raw_heterogeneous,1.0,39,37,median,4,0.4788254648447037,0.4749091863632202
rrq_raw_heterogeneous,1.0,39,43,cold,2,0.4723461866378784,0.4723461866378784
rrq_raw_heterogeneous,1.0,39,55,median,4,0.3771408051252365,0.3795466125011444
rrq_raw_heterogeneous,1.0,39,70,hot,4,0.40648408234119415,0.41757088899612427
rrq_raw_heterogeneous,1.0,39,147,median,4,0.47050605714321136,0.4902568459510803
rrq_raw_heterogeneous,1.0,39,189,hot,4,0.4276743233203888,0.4434082508087158
rrq_raw_heterogeneous,1.0,39,193,median,4,0.5273372828960419,0.5377216637134552
rrq_raw_heterogeneous,1.0,39,235,hot,4,0.45809511840343475,0.4594062864780426
rrq_raw_heterogeneous,1.25,0,1,median,4,0.3836408704519272,0.38260117173194885
rrq_raw_heterogeneous,1.25,0,8,cold,1,0.4304371476173401,0.4304371476173401
rrq_raw_heterogeneous,1.25,0,17,cold,4,0.4302065521478653,0.44272467494010925
rrq_raw_heterogeneous,1.25,0,22,median,4,0.4531313627958298,0.4425339698791504
